id,occlusion_ratio,n_detections,has_mask,cache_h,cache_w,orig_h,orig_w
aaf1839a75363e32,0.0,2,False,341,256,800,600
ae014be28fa6b1c9,0.0,0,False,256,341,600,800
b1dfb3737cc7292d,0.061629,4,True,341,256,800,600
b59971c74ab4365c,0.046463,20,True,341,256,800,600
b945e6a108c0f209,0.013208,2,True,341,256,800,600
bbe3b66059d2050f,0.007503,8,True,341,256,800,600
bcc099ac97c21908,0.04998,25,True,356,256,800,575
c05bb34010863497,0.0,0,False,341,256,800,600
c5dd71412fd24b1b,0.0,3,False,256,341,600,800
caa239851feddec7,0.007916,26,True,341,256,800,600
d2241a4fc9d6cf1e,0.0,1,False,256,341,600,800
d5580954a8274e6b,0.009496,18,True,256,341,600,800
de5b13dc7bfa3c64,0.042648,21,True,341,256,800,600
ec411b765bf6fbf7,0.040861,27,True,341,256,800,600
edee22fd58ae76f8,0.030941,1,True,341,256,800,600
eea04a00890d5709,0.268535,18,True,256,341,600,800
eea7f4fea72f0823,0.0,0,False,341,256,800,600
ef295464ff2bbe0b,0.0,0,False,256,341,600,800
f1000888ecd0395d,0.005499,10,True,341,256,800,600
f24916a91e76f480,0.0,9,False,256,341,600,800
f4d7db0938e62f9f,0.00874,4,True,256,341,600,800
fc687f9c44a3276d,0.220835,2,True,341,256,800,600
12fdd14414e6358d,0.194992,21,True,341,256,800,600
3417b7d68a09f9a5,0.0,0,False,341,256,800,600
3bd4361ffbab1e7c,0.013345,4,True,256,341,600,800
63348d92053ea855,0.064001,11,True,341,256,800,600
6c109e339953b973,0.0,2,False,256,341,600,800
72a6cf4f602e8e59,0.042728,17,True,341,256,800,600
984d37cbb629b87e,0.0,0,False,256,341,600,800
cf308263ac51bbf9,0.0,2,False,256,341,600,800
125780a70d5ebcd6,0.0,0,False,256,341,540,720
59d21a9ab896a961,0.0,0,False,384,256,800,533
68e86cf5cddda802,0.0,0,False,341,256,800,600
6ea2cfa8d8139099,0.0,0,False,256,384,533,800
71ed03d4aba8d8a5,0.007629,2,True,256,341,600,800
a618d479575fe3c1,0.0,0,False,256,341,600,800
c30d131c07e75ef0,0.0,0,False,341,256,800,600
ff2f68fac030c3b6,0.0,0,False,341,256,800,600
07fab5dee46dfcbb,0.0,0,False,384,256,800,533
0e248da0b906a7a5,0.0,0,False,384,256,800,533
0f6c1ac8890dd391,0.0,0,False,256,384,533,800
13244011f0c3df8b,0.0,0,False,256,341,600,800
179025db82429680,0.0,0,False,256,384,533,800
1e41cbdd047cab98,0.0,0,False,384,256,800,533
26c2bcdc8b1b8bcc,0.0,0,False,384,256,800,533
28d55995c8af6c2e,0.0,0,False,256,341,600,800
293953a20aab3028,0.0,0,False,256,341,540,720
2e38136c953e9480,0.0,0,False,384,256,800,533
3138eedc3ad7a860,0.0,0,False,341,256,800,600
337f48d68e07863f,0.0,1,False,256,341,600,800
35306b71975ecf65,0.0,1,False,341,256,800,600
35639a08d0639904,0.0,0,False,341,256,800,600
39177292522e2d46,0.0,0,False,256,384,533,800
48457ff642da95ed,0.0,0,False,256,384,533,800
4bb89d2197da5525,0.0,0,False,256,384,533,800
4fbdcbc80aafa9c1,0.0,1,False,341,256,800,600
5016c2605d477e8c,0.0,0,False,341,256,800,600
57e897e75c76d05f,0.0,0,False,341,256,800,600
5d73afe1ba28a2e6,0.0,0,False,256,384,533,800
5e9709174ff0e975,0.0,0,False,384,256,800,533
6015ea741d769db0,0.0,0,False,256,341,600,800
6c5f2f5aa3a3c014,0.0,0,False,256,384,533,800
6f3df96124a7ccf9,0.0,1,False,384,256,800,533
74e7bbca0828687f,0.0,0,False,256,384,533,800
783ca9a6aa447fce,0.0,0,False,256,384,533,800
7b324cc064cbbb37,0.0,0,False,384,256,800,533
81a71aba2e4d001b,0.0,0,False,341,256,800,600
82bb949dc5eaf2a8,0.0,0,False,256,384,533,800
8332f402b4b9c916,0.0,0,False,256,341,600,800
85668c25f6308786,0.0,0,False,384,256,800,533
9956d2545e3247c2,0.007458,1,True,256,386,531,800
9aa6928f3593d969,0.0,0,False,341,256,800,600
9c153549a8a0aafb,0.0,0,False,256,384,533,800
9e670a674c29cd0e,0.0,0,False,256,341,600,800
a1ff99cbb71e1086,0.0,0,False,256,384,533,800
a5c11a8371c4550f,0.0,0,False,384,256,800,533
a7ec59028f312619,0.0,0,False,256,384,533,800
a81aa70d6e0b4fca,0.0,0,False,395,256,800,519
aa8ed08e2675801f,0.0,0,False,256,384,533,800
aab45a8bafefcf3a,0.0,0,False,384,256,800,533
b2b13c18825a686f,0.0,0,False,341,256,800,600
b387969fa74c77d0,0.0,0,False,384,256,800,533
b865c2e3bb63185c,0.007863,2,True,384,256,800,533
bb1b7984594ec452,0.0,0,False,384,256,800,533
bb5bf52970065d79,0.0,0,False,256,341,600,800
bc763ae4c270e74a,0.0,0,False,384,256,800,533
c0c6fe16388e2012,0.0,0,False,256,384,533,800
c15a4fb201dfafa7,0.0,0,False,256,384,533,800
c71b814e5c4efbce,0.0,0,False,384,256,800,533
ccf51c7f3be117a9,0.006777,6,True,256,381,537,800
d1f77ef322fd0376,0.0,0,False,256,384,533,800
d2a6bbcd44c6ddc8,0.0,0,False,384,256,800,533
d9ac4c6d200d3477,0.013953,3,True,256,341,600,800
d9dca38381f75bab,0.0,0,False,256,341,600,800
e7f1288355bccc30,0.0,1,False,341,256,800,600
eabfb010b4c8bee2,0.0,0,False,384,256,800,533
eb99fa637c640b4e,0.0,0,False,256,341,600,800
ee5b654ff5b47469,0.0,0,False,256,384,533,800
f1d06769f23fa7f7,0.0,0,False,341,256,800,600
f4060e8d8ad20e6d,0.0,0,False,256,384,533,800
fbc9e4cded73ddf4,0.0,0,False,256,341,600,800
ffdad54251533e69,0.0,0,False,256,384,533,800
01d087a98cfcc073,0.0,5,False,256,384,533,800
0e29d5bb0e6bfae0,0.0,0,False,341,256,800,600
11230caabf2e9947,0.0,0,False,256,384,533,800
3eec4c35f6377e1f,0.0,0,False,384,256,800,533
c4e443935ab50622,0.0,0,False,256,386,531,800
d642279fa19da3ae,0.0,0,False,341,256,800,600
ea84ea811d27b011,0.0,0,False,256,341,600,800
f59f86f03c5526ca,0.003286,4,True,256,384,533,800
49a8c7cb53b33c75,0.0,0,False,256,368,556,800
59206866d7d2788c,0.0,0,False,256,341,480,640
5d6d32444f10106a,0.003059,3,True,341,256,800,600
78e971a8fbfc4e29,0.004445,2,True,256,341,480,640
7cd302f63c5a036b,0.02015,16,True,256,341,480,640
906915b063f14617,0.0,0,False,256,341,480,640
b523f85590b9102a,0.0,1,False,256,341,480,640
feb3e72a9b338e92,0.028872,4,True,256,340,482,640
020045cd557d0e17,0.0,0,False,256,341,600,800
080b7b20ca0f88f5,0.0,0,False,256,369,416,600
0eddbe9f70c25727,0.0,0,False,256,341,480,640
13763926fd45d1f8,0.0,0,False,256,387,529,800
14809b452eb6e616,0.0,0,False,256,341,480,640
1815bb3c1acdad25,0.0,1,False,256,341,480,640
1c1bf1c8965b26c1,0.0,0,False,256,341,480,640
1e138fafe84ee3b4,0.008752,4,True,256,341,600,800
1ff46ddfd962e704,0.005659,2,True,256,341,480,640
24d5bf45c19b315c,0.0,0,False,256,341,480,640
2ab132a62249bd43,0.0,0,False,256,341,480,640
2eb99d82d9b46a17,0.0,0,False,256,366,559,800
34411b057a14d359,0.003654,4,True,256,341,480,640
3a268ac62669f1a6,0.0,0,False,256,341,480,640
3a93269258338a56,0.007974,2,True,256,387,529,800
3ea22f55bbf2613b,0.0,0,False,256,341,480,640
44cdaa90435db3ac,0.0,1,False,256,341,480,640
4aab030c3eacfe03,0.0,0,False,256,341,480,640
56fe81a83b9fff54,0.0,1,False,256,341,480,640
588b69c8f6fe635d,0.0,0,False,256,341,450,600
5ea82f394706fe9f,0.0,0,False,256,341,480,640
66484e1f0c15e300,0.0,0,False,256,341,480,640
69410b1ae3623c8d,0.0,0,False,256,387,529,800
6a85c9d8e097330a,0.0,0,False,256,393,521,800
6ed010bd1a8f2cf2,0.0,0,False,256,385,532,800
6f4d5366aa648a2d,0.0,0,False,256,387,529,800
6fbbfa14ee6bb727,0.002055,1,True,256,384,427,640
7f6f82bc2c2636a9,0.0,0,False,256,387,529,800
84ac4a314af5dfa5,0.0,3,False,256,387,529,800
94eb7eeb9cafb872,0.0,2,False,256,341,480,640
96ef94b1ab5a105d,0.0,0,False,256,387,529,800
980a2d516fd374ca,0.0,0,False,256,341,480,640
9cbdf43e58bca22d,0.0,0,False,256,341,480,640
a0aed36db9e38302,0.0,0,False,256,341,480,640
a8a069929c92da82,0.0,0,False,256,341,600,800
ac09c855173793fa,0.0,0,False,256,387,529,800
addcdb2568dcd04e,0.0022,5,True,256,387,529,800
aff328484038249b,0.0,0,False,256,341,480,640
b02d0dac979758c2,0.0,0,False,256,372,432,627
b02d19936f571f5b,0.0,0,False,256,341,480,640
b217571ff7f8d993,0.0,1,False,256,341,480,640
b28d697574885270,0.0,0,False,341,256,640,480
b612c20390e19e5b,0.0,0,False,256,341,480,640
b85a7666880f9811,0.146469,1,True,256,383,428,640
b96ca4bd39870eda,0.0,0,False,256,384,427,640
b9f8945dbe158c5b,0.0,0,False,256,341,480,640
bffdb56addc93d17,0.0,0,False,256,393,521,800
c440a937cc3b740f,0.0,0,False,256,341,480,640
c9d0a3d77f6a7c0e,0.00291,2,True,256,341,480,640
d55cfbdb0f283d07,0.0,1,False,256,341,480,640
d7675e11216934c4,0.0,0,False,256,385,426,640
daaf2b80c0fa3c54,0.0,2,False,256,342,599,800
dd4289bf61fa69ef,0.0,0,False,256,385,426,640
ddb4f8249240de70,0.0,0,False,256,341,600,800
e183e071df8948fb,0.0,0,False,256,341,480,640
e37e560a72dbd3f8,0.0,0,False,256,341,600,800
e7718dbf9f183123,0.0,0,False,256,341,480,640
e80e95548a35dccb,0.0,1,False,256,341,480,640
ea399c3bac6f9e78,0.0,0,False,256,341,480,640
ecb419adab51b00f,0.0,0,False,256,341,480,640
efe3b9f8aa220083,0.0,0,False,256,341,480,640
efe4d14d1b09a345,0.0,0,False,256,341,600,800
f3cb31943890fb03,0.0,0,False,256,341,480,640
f4e4550ddb332c1e,0.0,0,False,256,341,600,800
1d160202ca273bfc,0.00443,1,True,256,395,518,800
52980a7b8915805b,0.117634,1,True,256,341,480,640
78dbc5c878e9f453,0.0,0,False,256,341,480,640
8673baaaaf0c4a8f,0.0,0,False,256,341,480,640
8f1f0abc0b476502,0.003274,1,True,256,383,428,640
a68bf7fed8153208,0.0,0,False,256,341,480,640
d552698c136eceda,0.0,1,False,256,341,480,640
ed386b7b4fbd28ea,0.0,0,False,256,474,432,800
1879e84656e182e7,0.136334,41,True,256,386,531,800
1d33736fdf7c6786,0.0,0,False,256,386,531,800
4b55b7e23604c4dc,0.002784,1,True,256,341,600,800
7b1e0c72f9a72a13,0.060482,14,True,256,393,521,800
c51961091209a2d9,0.0,1,False,256,385,532,800
dc1b4abc483f1552,0.0,0,False,256,386,531,800
efeeeed8ed3d59d0,0.0,0,False,256,398,515,800
f4a649f84ae9f0b7,0.0,0,False,256,386,531,800
02046b591f375c16,0.002115,1,True,256,386,531,800
0542e676064d00ad,0.11484,7,True,256,386,531,800
09180f1739680558,0.0,0,False,256,386,531,800
1010332155c505f5,0.0,1,False,256,386,531,800
1775322d84262ac8,0.0,0,False,256,386,531,800
1bcfcfda1a73bfdf,0.108302,7,True,256,386,531,800
1d5ff5e492255f7e,0.0,2,False,256,362,566,800
2a7bbae0c1e605b4,0.0,0,False,256,386,531,800
2dc8f12599b580ea,0.029378,31,True,256,386,531,800
2e84c79aed051432,0.0,0,False,256,386,531,800
3760fcd48ba5b6b7,0.0,0,False,256,410,500,800
380af0dc10e7bd91,0.0,2,False,256,345,593,800
38b67472d4563f9b,0.0,0,False,256,386,531,800
3dc23cb772091604,0.0,23,False,256,441,464,800
4243d4602743d895,0.0,2,False,256,398,515,800
4416df9c6a8bda06,0.0,0,False,256,386,531,800
44b45375cbf42f45,0.001791,2,True,256,386,531,800
46659a19a362a5a7,0.0,0,False,256,340,602,800
4b641d311dc88588,0.0,0,False,256,341,600,799
4deab8e5f73eef79,0.0,2,False,256,341,600,800
4f8867c8d4987fa9,0.0,0,False,256,386,531,800
57ea46ad74b1139f,0.0,5,False,256,341,600,800
5b473fe430ea0f67,0.0,0,False,256,386,531,800
5e8f33fc6f1d5d5e,0.1537,38,True,256,386,531,800
5e9b4957a47152f5,0.063684,7,True,256,386,531,800
614571b7aaeb1b54,0.02195,4,True,256,386,531,800
61938929bd572f60,0.0,1,False,256,386,531,800
631f944440c3e4d9,0.109172,15,True,256,384,534,800
6657ababbf49b6bb,0.0,1,False,256,385,532,800
6e8c0db5d23ef3b4,0.044942,8,True,256,386,531,800
729fe24ac4ceae8f,0.09205,9,True,256,386,531,800
742cc7bda730530d,0.0,0,False,256,386,531,800
772b23a045aa6af1,0.0,0,False,256,386,531,800
7a918a9aaf989bf9,0.0,0,False,256,386,531,800
7ff2a50561a2cc63,0.131315,7,True,256,386,531,800
8084b58a75847e6a,0.0,0,False,256,430,476,800
8110f7cd4d740b60,0.0,0,False,256,455,450,800
914a0838c3452511,0.0,0,False,256,386,531,800
92e8ad1f62f5f189,0.0,0,False,256,385,532,800
96a20bca0e35403b,0.0,1,False,256,341,600,800
9ed104a4bc846da0,0.0,0,False,256,402,509,799
a768314bf025015b,0.0,0,False,256,386,531,800
a87a5b90eb7b3fb0,0.0,0,False,256,386,531,800
a9a4b981a80b66dc,0.129625,32,True,256,386,531,800
ad5800ffcb8fd21e,0.0,0,False,256,386,531,800
b00f07466f9d18d5,0.107078,33,True,256,386,531,800
b2a90b9d4d10e491,0.0,0,False,256,386,531,800
b3be0a98b1e788f5,0.113359,10,True,256,455,450,800
b8f6f481f7c4b4a7,0.0,1,False,256,386,531,800
b9ff94a370aff955,0.112144,1,True,256,481,426,800
bcf3f462f001fca6,0.0,0,False,256,386,531,800
ca8b8b9fd04a43f4,0.036382,46,True,256,341,600,800
cc6a6771d13ea9fd,0.081981,18,True,256,385,532,800
d144cced058cbce1,0.0,2,False,256,386,531,800
d40aaa8336c72073,0.0,0,False,256,385,532,800
d5e6cfcc36a68a9a,0.358626,40,True,256,386,531,800
dc50ebe604c22e46,0.0,0,False,256,385,532,800
dcac17d904fde7fd,0.012155,8,True,256,385,532,800
e31d02fd811c19ab,0.128218,21,True,256,386,531,800
eb5495262fa2a887,0.0,0,False,256,386,531,800
eeaf9f76324d8af6,0.0,0,False,256,386,531,800
f4a1b513f400d71b,0.004928,3,True,256,386,531,800
f8572c8dd5c568ed,0.002383,12,True,256,341,600,800
fb9c646b91d1f56d,0.0,1,False,256,386,531,800
38db869e7a489cb4,0.0,0,False,256,423,484,800
4d9970bf912c2c50,0.0,0,False,256,386,531,800
5e98f85102ecf31b,0.0,0,False,256,386,531,800
64a984a3f02bb445,0.188599,39,True,256,398,515,800
b5e255b634f700a3,0.084966,44,True,256,398,515,800
f300b3143f912bd9,0.0,0,False,256,341,600,800
f3b27e6ea35ec056,0.007091,7,True,256,341,600,800
fd094e82009d3133,0.176556,7,True,256,726,282,800
3173d8dbf65a8668,0.009148,4,True,256,386,531,800
4afd897bf5dc55e2,0.0,0,False,256,325,630,800
8a0b99ba2724ac90,0.0,8,False,384,256,800,533
9065794129bc99f4,0.0,4,False,256,479,428,800
967aaee0d19f39e5,0.0,0,False,256,341,600,800
d04b8fbd85c494ed,0.0,1,False,386,256,800,531
eb1bc51bfaf36975,0.006845,8,True,256,456,449,800
fe0b7393c1a36870,0.0,0,False,342,256,800,599
000dc8cd11a07723,0.01265,3,True,256,386,531,800
00c0aadea299e8c1,0.0,8,False,256,341,600,800
0139fda07c2ee0de,0.0,0,False,256,383,535,800
0615bba1d9216f1b,0.0,0,False,386,256,800,531
072c8238938905eb,0.002337,16,True,256,341,600,800
0c7c23365a57122d,0.0,0,False,256,327,579,739
0cb307e0d4ff34df,0.012521,14,True,256,341,600,800
132613bcc986719c,0.007131,4,True,256,384,533,800
185a2dc7425d5803,0.003949,5,True,256,455,450,800
1ef92c8ff8341b77,0.0,4,False,256,386,531,800
27f58e4b6736f506,0.0,0,False,386,256,800,531
28fd6abd5d7082f7,0.0,0,False,256,384,533,800
2951c201d9305a59,0.002314,3,True,256,341,600,800
2cf6b77eb06a8431,0.0,1,False,256,341,600,800
2fc4db7c54a326cd,0.0,3,False,256,384,533,800
3085310ee3816bae,0.002111,2,True,256,346,592,800
325b90459b6a834d,0.004216,1,True,256,341,600,800
38e83eb4dbbcc89a,0.005166,2,True,256,341,600,800
3e125c9f4a46ddec,0.0,1,False,256,384,533,800
46ca2127ba3e531a,0.016672,2,True,256,455,450,800
4867576b607847a1,0.01094,8,True,256,341,600,800
544698eaaa95df6e,0.0,48,False,256,384,533,800
5cab1b3692bcc8bd,0.0,1,False,256,384,533,800
666566a667ee00a4,0.0,13,False,256,341,600,800
67d33372a0c9d6f8,0.024282,18,True,256,384,533,800
6cf99d537f7c14e7,0.0,1,False,256,386,531,800
6ee8c4fbd88bb142,0.029726,2,True,256,341,600,800
6f874b754b0d5764,0.0,3,False,256,341,600,800
702c5401ff1710ee,0.0,3,False,341,256,800,600
7255c48c5dc3e2ba,0.0,3,False,256,341,600,800
76879cb22979db23,0.0,0,False,256,384,533,800
80cc34e2fc1fba25,0.00491,2,True,256,393,521,800
8461ceb2d87c0f3d,0.0,0,False,342,256,800,599
84e50975f1979e10,0.0,3,False,256,395,518,800
875a464e4709f004,0.0,0,False,256,384,533,800
88480e55992ae801,0.0,0,False,256,341,600,800
90f1baf0bd94422e,0.0,2,False,256,386,531,800
919a90df42fd71ec,0.004582,3,True,256,341,600,800
930d215091a8b37d,0.006016,15,True,256,361,567,800
96861e52a1a98186,0.00188,1,True,256,455,450,800
970026e4361eb624,0.002314,4,True,256,341,600,800
9ab1a68eb74ce600,0.0,0,False,256,341,600,800
a365bb5fe399a01a,0.06759,10,True,386,256,800,531
a37eb3c6a38674ea,0.0,1,False,256,332,617,800
a63ba3bad9d4cba5,0.004345,5,True,256,410,500,800
ab80b5db140b2f08,0.008491,3,True,256,386,531,800
abadf9a551c76c31,0.0,0,False,342,256,800,599
adeddcf8afada385,0.0,3,False,256,386,531,800
af300f719e2290ca,0.0,0,False,386,256,800,531
b025bfb101de53d8,0.0,0,False,384,256,800,533
bd3c6e82c9fa328a,0.0,0,False,256,384,533,800
c725bd4350404c73,0.023913,6,True,256,386,531,800
c77be77d2eed5f47,0.005849,2,True,256,384,533,800
c9979694a95bb71d,0.0,0,False,256,299,685,800
cb8c859a7d989599,0.001794,7,True,256,405,506,800
cd8257a363f1e406,0.0,0,False,256,342,599,800
e0e9c1c51769c594,0.10246,28,True,256,383,535,800
e592240c2e10c91e,0.0,0,False,383,256,800,535
ea4f8a6f1b285aaf,0.0,1,False,256,384,533,800
ed28e998ebdd4706,0.0,0,False,256,386,531,800
edcdebccd6ce5f5c,0.004764,5,True,256,387,529,799
f0e45177c35891c8,0.165678,11,True,256,341,600,800
f6da70eefb664304,0.013824,18,True,256,386,531,800
fee87e61d3c11f04,0.009118,5,True,256,386,531,800
25ed57301bcf2758,0.0,0,False,341,256,800,600
3b3f756a140502eb,0.0,0,False,256,441,269,463
6eada048540a7da1,0.0,5,False,384,256,800,533
7b8a8f1e3600ab24,0.0,2,False,256,341,600,800
a6331b001440ed44,0.0,1,False,384,256,800,533
aa63fdbed3254692,0.0,2,False,256,384,533,800
e1a68da714918bcd,0.0,0,False,256,341,600,800
fd4287e045beb5c4,0.0,3,False,256,368,556,800
13c96d4d97a3996a,0.0,0,False,341,256,800,600
150d183156dad4fc,0.0,0,False,341,256,800,600
2a1a9f5ca30d3e52,0.0,0,False,256,341,600,800
2c14986d34e64384,0.001718,1,True,256,341,600,800
3e54e80cd4d3863a,0.0,2,False,256,384,533,800
a26496b178ffbdd0,0.0,0,False,256,341,600,800
d9d05a160cdaf22b,0.016725,12,True,256,341,600,800
f71ecdcae88f47bb,0.013575,9,True,256,341,600,800
05b97f26089ee9e4,0.0,0,False,256,384,533,800
07a5955a3b73b5ad,0.002282,2,True,256,457,448,800
092a26fbc7cb2bce,0.0,2,False,341,256,800,600
0966cc8807131529,0.014583,17,True,256,341,600,800
0ebdf1d086d13e9f,0.008511,10,True,256,341,600,800
101602611bd4e511,0.0,0,False,256,341,600,800
1338d305234105cd,0.0,0,False,341,256,800,600
13ba2024db57702a,0.0,0,False,256,341,600,800
15616af049e46216,0.0,0,False,256,341,600,800
1679b1132d070e80,0.006812,4,True,256,457,448,800
21832ca27bbaeeea,0.042591,22,True,256,341,600,800
2c4ef7c6403b5fff,0.0,1,False,256,456,449,800
301070be901cca9b,0.029016,11,True,256,341,600,800
31af9b9a1ac95d5e,0.0,2,False,341,256,800,600
31d34913635375dd,0.007894,3,True,256,384,533,800
3299cc9c4adfd1fc,0.013519,5,True,256,384,533,800
350a93128e5a21e9,0.014949,5,True,256,341,600,800
36aabdd92b9bca0c,0.118894,17,True,256,341,600,800
38e59b2866ea1246,0.0,0,False,341,256,800,600
3b094be91e0a33d6,0.059062,19,True,256,384,533,800
3e1071136b26e46d,0.0,2,False,256,341,600,800
400a32eea8fbc131,0.0,0,False,256,341,600,800
44a7c774d3b98bf9,0.05073,7,True,256,384,533,800
467956682f8ba7b1,0.060289,18,True,256,341,600,800
49dadeb8509c1efc,0.0,0,False,256,341,600,800
4bd50b60d433c5b4,0.0,0,False,256,341,600,800
53b553a68e6b211e,0.006276,6,True,256,455,450,800
554034f0b6962479,0.0,2,False,341,256,800,600
560c8df5ab2631ad,0.005208,2,True,256,384,533,800
67eb9c4f4d456fc6,0.0,0,False,256,384,533,800
74d2734e574d6457,0.0,0,False,256,384,533,800
825c888438ae2450,0.003242,3,True,256,341,600,800
840276217addcc87,0.006917,1,True,256,384,533,800
84f19169ea0c6bc9,0.0,1,False,256,384,533,800
86efcc18923266f6,0.012544,16,True,256,341,600,800
893330ddaac84b50,0.051076,3,True,256,384,533,800
8c68ee7f3d6322a0,0.039773,12,True,256,341,600,800
9033927d72d8e044,0.003713,3,True,256,385,532,800
958f527df59ab314,0.0,0,False,256,341,600,800
9e19bbd5fdc86435,0.00307,2,True,256,341,600,800
9fa944fe458d04a0,0.035901,17,True,256,341,600,800
a9d942ec91f7b359,0.0,0,False,256,341,600,800
b16eac91b7d89158,0.0,0,False,256,384,533,800
b1dc8f41bcb1a2a5,0.0,0,False,256,341,600,800
b33fd1ace34b0016,0.014525,3,True,256,341,600,800
b540de570271a9af,0.052846,7,True,256,384,533,800
b54e7880440ee3bf,0.001974,2,True,256,457,448,800
b55cfceaba1467ca,0.0,0,False,256,384,533,800
bbdc6a823a2529a3,0.012246,4,True,256,341,600,800
bda03e38410c7ca5,0.0,0,False,256,384,533,800
c57104e5dddc7e14,0.0,3,False,256,384,533,800
c5ce3c085ebbb0bb,0.002486,1,True,256,341,600,800
c6190dbd11dd7338,0.051819,10,True,256,384,533,800
c76313773f66a765,0.0,4,False,256,341,600,800
c7d417453c7fde40,0.0,2,False,256,457,448,800
cb0f80a6ac81ca28,0.0,1,False,256,384,533,800
df43a1a99b763229,0.046978,10,True,256,341,600,800
e27665e16689a684,0.0,0,False,256,341,600,800
e278d0941630bedf,0.0,0,False,341,256,800,600
e410bfb02abbb7e2,0.0,0,False,256,341,600,800
f10a9e01162f4550,0.00297,5,True,256,384,533,800
f1137ddccf2e08fd,0.003451,4,True,256,343,597,800
f20c236efbdb5205,0.0,0,False,341,256,800,600
fb45ec228e6b30d1,0.0,0,False,256,384,533,800
23e31a3640231f8b,0.008362,6,True,256,341,600,800
3af3638a568c65c4,0.122571,9,True,256,341,600,800
50991b56e78ca3b5,0.0,0,False,256,341,600,800
5f1a95345f9060cc,0.028925,7,True,256,341,600,800
7a4877453e0cb8d9,0.0,3,False,341,256,800,600
94e3cae0eb07279a,0.220434,16,True,256,341,600,800
a15284fab9619d95,0.003116,2,True,256,341,600,800
dc9b0f36364ddd8e,0.03161,10,True,256,456,449,800
020319d3a1ee3b57,0.0,0,False,256,386,531,800
05874c594fbbc581,0.0,0,False,256,386,531,800
3064e80e0ea3cffa,0.0,1,False,256,385,532,800
75f5cc324ce0ef7b,0.0,0,False,256,386,531,800
bfdb8b992619aea8,0.0,0,False,256,386,531,800
ddc6f6968950d3f3,0.0,0,False,256,384,533,800
e22b6bada1ad3bba,0.0,1,False,256,386,531,800
eed5c23960c3af8e,0.0,1,False,256,386,531,800
0138086e5fb24915,0.0,0,False,384,256,800,533
049b5fad27108cd9,0.009023,1,True,384,256,800,533
07d945463e3f4af1,0.0,0,False,385,256,799,531
0a4d03fad6634b13,0.0,0,False,256,386,531,800
12b7bc27081ac724,0.040032,1,True,256,278,738,800
16d2fbc118a14c37,0.0,0,False,256,386,531,800
18857cc19ea6c4ea,0.0,0,False,386,256,800,531
19117c152520a3e9,0.01761,1,True,256,305,672,800
236ea48284165e96,0.0,0,False,256,386,531,800
25cb2fdde865318c,0.0,0,False,256,386,531,800
27dfde0ba2ec2f97,0.0,0,False,386,256,800,531
2aed3606efdf38ce,0.0,0,False,384,256,800,533
2c3a753f315e5804,0.0,0,False,256,386,531,800
2e342debd82324b5,0.0,0,False,386,256,800,531
312647518f51aa5b,0.0,1,False,256,368,557,800
31aa257cfa76953e,0.0,0,False,256,386,531,800
33b3bfb0e387de70,0.0,0,False,384,256,800,533
36117be399194794,0.0,0,False,384,256,800,533
3c1450259e80b398,0.0,0,False,256,384,533,800
439cf939d8273a95,0.0,0,False,256,385,531,799
43f3e40789cd1e55,0.0,0,False,256,386,531,800
48af507971fdb7c1,0.0,0,False,256,383,535,800
4a1b15928ed20866,0.0,0,False,384,256,800,533
538daece467fcb16,0.0,0,False,256,386,531,800
53a272715aa5f569,0.020742,1,True,256,384,533,800
62dfb6bbd8a8454a,0.0,0,False,256,386,531,800
631a3f383fcb9576,0.0,0,False,256,386,531,800
65905eee491053e0,0.019145,1,True,256,384,533,800
694c0fe0d93a364f,0.0,0,False,386,256,800,531
6e441524964d22d9,0.0,0,False,256,383,535,800
6ffee6effa69ab3f,0.0,6,False,256,384,533,800
75433c6464d142a5,0.0,2,False,383,256,800,535
75719521d4a74db0,0.0,0,False,256,386,531,800
7cd86aa721acdd76,0.0,0,False,256,386,531,800
7d832f0192e432c7,0.0,0,False,384,256,800,533
85facaccb76c1e57,0.0,0,False,383,256,800,535
8bace8083e6c030a,0.0,0,False,256,385,531,799
8f4b96d5def41bfd,0.0,1,False,256,384,533,800
90966eff6e6b7ef2,0.0,0,False,256,386,531,800
90b4e82e4fc65e64,0.0,3,False,386,256,800,531
93a484428cec2487,0.0,0,False,256,386,531,800
963c0bbf876c8c69,0.0,0,False,256,386,531,800
9a5f9319e73ed42c,0.0,0,False,384,256,800,533
9cc2803c02cdff9d,0.0,0,False,256,384,533,800
a667b50bb6df4380,0.0,0,False,256,386,531,800
b0bb077a9bbc6028,0.0,0,False,256,383,535,800
b0bb1ed769567cfa,0.0,0,False,256,385,531,799
b1688fc4ca74d899,0.0,0,False,256,384,533,800
b8a8507b45228175,0.0,0,False,256,386,531,800
c47fd8e3707e7d2a,0.0,1,False,256,386,531,800
cf6cf3fd99bbe04d,0.0,0,False,256,386,531,800
d25a828ebbada5f9,0.0,0,False,256,386,531,800
d72fd52898707855,0.0,0,False,384,256,800,533
d7b82dc077086cdf,0.0,0,False,256,386,531,800
d82c21b86cbf8a84,0.0,0,False,384,256,800,533
e3692d8d42ecfd5a,0.0,0,False,256,386,531,800
e557c54ed6b7f5ab,0.0,0,False,383,256,800,535
e8693409d9d97f3c,0.0,1,False,256,386,531,800
ea5ec30dabed0504,0.003653,1,True,256,386,531,800
f278d87ef6e047a9,0.0,0,False,256,386,531,800
